State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Pollutant_Year
36,29,5,88101,4,42.876907,-78.809526,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,6.246667,3.373872,16.7,2025-02-11 00:00,15.8,2025-01-11 00:00,14.8,2025-02-23 00:00,13.9,2025-02-26 00:00,,,,,15.8,14.8,13.2,12.0,8.5,5.3,3.0,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",NY,Erie,Buffalo,"Buffalo-Cheektowaga-Niagara Falls, NY",2025-06-04,2024
36,29,5,88101,5,42.876907,-78.809526,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,7.276667,4.349707,23.5,2025-01-11 00:00,19.4,2025-01-12 00:00,18.3,2025-02-11 00:00,17.9,2025-01-16 00:00,,,,,19.4,18.3,17.7,13.6,9.1,5.9,3.3,BUFFALO,"TRAILER,185 DINGENS STREET (near WEISS ST.)",NY,Erie,Buffalo,"Buffalo-Cheektowaga-Niagara Falls, NY",2025-06-04,2024
36,29,23,88101,1,42.921107,-78.765825,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,27,22,N,27,122,0,3,0.0,0.0,Certification not required,0,4.948148,3.434034,11.9,2025-02-03 00:00,10.3,2025-02-15 00:00,10.3,2025-02-27 00:00,10.3,2025-03-14 00:00,,,,,11.9,11.9,10.3,10.3,8.0,4.2,0.4,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",NY,Erie,Cheektowaga,"Buffalo-Cheektowaga-Niagara Falls, NY",2025-06-04,2024
36,31,3,88101,1,44.39308,-73.8589,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,8,13,N,8,61,0,0,0.0,0.0,Certification not required,0,2.3,1.285079,4.5,2025-01-31 00:00,3.4,2025-01-25 00:00,2.9,2025-02-12 00:00,2.6,2025-01-13 00:00,,,,,4.5,4.5,4.5,4.5,3.4,2.6,0.8,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",NY,Essex,,,2025-06-04,2024
36,31,3,88101,4,44.39308,-73.8589,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,2.906667,1.761337,11.0,2025-03-15 00:00,8.3,2025-04-19 00:00,7.8,2025-02-23 00:00,6.9,2025-01-31 00:00,,,,,8.3,7.8,6.5,5.2,3.7,2.6,1.2,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",NY,Essex,,,2025-06-04,2024
36,47,52,88101,4,40.64182,-74.01871,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,6.825833,3.633469,17.8,2025-04-24 00:00,16.8,2025-01-17 00:00,15.6,2025-01-24 00:00,15.6,2025-04-19 00:00,,,,,16.8,15.6,15.0,12.5,9.2,5.8,3.1,PS 314,"PS 314, 330 59th ST",NY,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,47,118,88101,4,40.69454,-73.92769,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,115,32,N,115,365,0,0,0.0,0.0,Certification not required,0,8.442609,4.550112,21.0,2025-04-19 00:00,20.9,2025-04-24 00:00,19.8,2025-01-17 00:00,19.7,2025-03-31 00:00,,,,,20.9,19.8,18.0,15.3,11.2,7.0,3.6,PS 274,PS 274  800 BUSHWICK AVE,NY,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,47,122,88101,1,40.71961,-73.94771,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.2,3.951763,14.7,2025-02-03 00:00,14.2,2025-02-12 00:00,12.5,2025-02-27 00:00,12.3,2025-01-13 00:00,,,,,14.7,14.7,14.2,12.5,11.2,6.8,2.4,JHS 126,JHS 126  424 LEONARD ST,NY,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,55,15,88101,1,43.145013,-77.55728,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,0,0.0,0.0,Certification not required,0,6.373333,3.375565,12.6,2025-01-22 00:00,12.1,2025-01-25 00:00,11.2,2025-01-16 00:00,10.9,2025-03-14 00:00,,,,,12.6,12.6,12.1,11.2,9.4,6.2,2.4,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",NY,Monroe,Rochester,"Rochester, NY",2025-06-04,2024
36,55,15,88101,4,43.145013,-77.55728,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,6.920833,4.089871,19.5,2025-02-11 00:00,19.0,2025-01-25 00:00,18.5,2025-01-12 00:00,17.9,2025-02-23 00:00,,,,,19.0,18.5,15.3,12.9,8.9,5.6,3.2,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",NY,Monroe,Rochester,"Rochester, NY",2025-06-04,2024
36,55,1007,88101,1,43.14618,-77.54817,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,8,7,N,8,122,0,0,0.0,0.0,Certification not required,0,4.9625,2.777428,8.5,2025-01-16 00:00,8.1,2025-01-10 00:00,7.2,2025-01-22 00:00,5.6,2025-01-13 00:00,,,,,8.5,8.5,8.5,8.5,8.1,5.6,1.5,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",NY,Monroe,Rochester,"Rochester, NY",2025-06-04,2024
36,55,1007,88101,4,43.14618,-77.54817,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,5.279167,3.052672,15.1,2025-01-12 00:00,15.0,2025-02-23 00:00,14.1,2025-02-11 00:00,12.4,2025-03-15 00:00,,,,,15.0,14.1,11.9,10.3,6.8,4.4,2.5,ROCHESTER 2,"2 YARMOUTH ROAD, RG&E Substation",NY,Monroe,Rochester,"Rochester, NY",2025-06-04,2024
36,61,79,88101,1,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,1,0.0,0.0,Certification not required,0,7.072414,3.650137,14.7,2025-02-03 00:00,14.3,2025-01-31 00:00,12.0,2025-01-25 00:00,11.6,2025-02-12 00:00,,,,,14.7,14.7,14.3,12.0,9.7,6.0,2.3,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",NY,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,61,79,88101,2,40.7997,-73.93432,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,6.928571,3.848562,13.1,2025-01-31 00:00,12.0,2025-02-12 00:00,11.7,2025-01-25 00:00,11.2,2025-01-13 00:00,,,,,13.1,13.1,13.1,12.0,11.2,6.2,2.8,IS 45,"SCHOOL IS 45, 2351 1ST AVENUE",NY,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,61,128,88101,1,40.73,-73.984,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,7.510714,3.744857,13.8,2025-01-31 00:00,13.5,2025-02-12 00:00,13.2,2025-01-22 00:00,12.6,2025-01-13 00:00,,,,,13.8,13.8,13.5,13.2,12.1,7.4,2.8,PS 19,PS 19    185 1ST AVENUE,NY,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,61,135,44201,1,40.81976,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,2025,24,N,60,245,0,0,0.0,0.0,Certification not required,0,0.03845,0.00716,0.054,2025-04-24 13:00,0.052,2025-04-23 10:00,0.052,2025-04-25 09:00,0.052,2025-04-28 10:00,,,,,0.054,0.052,0.052,0.048,0.042,0.039,0.035,CCNY,160 CONVENT AVENUE,NY,New York,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2015
36,67,1015,88101,1,43.05235,-76.05921,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,4.873333,2.754598,9.6,2025-02-12 00:00,8.2,2025-01-25 00:00,8.1,2025-03-14 00:00,7.3,2025-02-24 00:00,,,,,9.6,9.6,9.6,8.2,7.3,4.9,1.5,EAST SYRACUSE,"5895 ENTERPRISE PARKWAY,",NY,Onondaga,East Syracuse,"Syracuse, NY",2025-06-04,2024
36,67,1015,88101,4,43.05235,-76.05921,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,5.145,2.89479,15.7,2025-01-12 00:00,15.3,2025-02-23 00:00,13.9,2025-03-15 00:00,12.6,2025-02-12 00:00,,,,,15.3,13.9,11.3,9.3,6.1,4.3,2.6,EAST SYRACUSE,"5895 ENTERPRISE PARKWAY,",NY,Onondaga,East Syracuse,"Syracuse, NY",2025-06-04,2024
36,71,2,88101,1,41.49916,-74.00885,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,20,16,N,20,122,0,2,0.0,0.0,Certification not required,0,5.355,3.572479,11.5,2025-02-24 00:00,11.1,2025-01-22 00:00,10.2,2025-02-15 00:00,9.7,2025-01-13 00:00,,,,,11.5,11.5,11.5,11.1,9.6,4.9,1.5,NEWBURGH,55 BROADWAY,NY,Orange,Newburgh,"New York-Newark-Jersey City, NY-NJ-PA",2025-07-25,2024
36,81,124,88101,1,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,29,24,N,29,122,0,2,0.0,0.0,Certification not required,0,6.351724,3.323469,14.0,2025-02-03 00:00,12.4,2025-01-31 00:00,11.9,2025-01-13 00:00,10.5,2025-01-25 00:00,,,,,14.0,14.0,12.4,11.9,8.3,5.9,2.0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,NY,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,81,124,88101,4,40.73614,-73.82153,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,7.168333,3.94615,19.8,2025-04-19 00:00,17.3,2025-01-17 00:00,16.6,2025-04-24 00:00,15.8,2025-01-23 00:00,,,,,17.3,16.6,15.2,13.3,10.0,6.2,3.1,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,NY,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,81,125,88101,1,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,1,0.0,0.0,Certification not required,0,7.15,3.477192,14.4,2025-02-03 00:00,12.6,2025-01-22 00:00,12.1,2025-02-12 00:00,11.9,2025-01-25 00:00,,,,,14.4,14.4,12.6,12.1,10.3,7.1,3.1,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",NY,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,81,125,88101,4,40.739264,-73.817694,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,6.885,3.504467,17.0,2025-04-19 00:00,16.1,2025-01-17 00:00,14.6,2025-01-24 00:00,14.5,2025-04-24 00:00,,,,,16.1,14.6,13.9,12.4,9.5,5.9,3.1,Queens College Near Road,"I-495, H Harding Expwy and 153rd St",NY,Queens,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,85,55,88101,1,40.63307,-74.13719,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,1,0.0,0.0,Certification not required,0,6.286667,4.869859,14.5,2025-02-12 00:00,14.0,2025-01-31 00:00,12.7,2025-01-25 00:00,12.5,2025-01-13 00:00,,,,,14.5,14.5,14.5,14.0,12.5,4.4,1.1,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",NY,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,85,111,44201,2,40.58027,-74.19832,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1183,24,N,60,245,0,0,0.0,0.0,Certification not required,0,0.0425,0.008081,0.062,2025-04-24 10:00,0.059,2025-04-29 11:00,0.058,2025-04-23 12:00,0.056,2025-04-25 10:00,,,,,0.062,0.059,0.058,0.054,0.046,0.043,0.037,FRESHKILLS WEST,FRESHKILLS WEST   310 West Service Road,NY,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2015
36,101,3,88101,1,42.09142,-77.20978,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,18,15,N,18,122,0,0,0.0,0.0,Certification not required,0,4.544444,2.57938,10.5,2025-02-12 00:00,7.6,2025-01-22 00:00,7.2,2025-02-15 00:00,6.9,2025-01-16 00:00,,,,,10.5,10.5,10.5,7.6,6.5,4.5,1.6,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",NY,Steuben,,"Corning, NY",2025-06-04,2024
36,101,3,88101,4,42.09142,-77.20978,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,118,32,N,118,365,0,0,0.0,0.0,Certification not required,0,4.941525,2.667831,17.1,2025-03-15 00:00,14.2,2025-03-14 00:00,12.6,2025-02-12 00:00,11.1,2025-04-25 00:00,,,,,14.2,12.6,9.9,8.6,5.9,4.4,2.5,PINNACLE STATE PARK,"8301 ACKERSON ROAD, Pinnacle State Park",NY,Steuben,,"Corning, NY",2025-06-04,2024
36,103,2,88101,1,40.74529,-73.41919,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,5.893333,3.854768,13.2,2025-01-13 00:00,12.7,2025-01-25 00:00,11.0,2025-02-24 00:00,8.0,2025-01-31 00:00,,,,,13.2,13.2,13.2,12.7,8.0,4.7,2.2,BABYLON,"EAST FARMINGDALE WATER DIST., 72 GAZZA BLVD.",NY,Suffolk,East Farmingdale,"New York-Newark-Jersey City, NY-NJ-PA",2025-06-04,2024
36,109,9991,44201,1,42.4006,-76.6538,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1995,24,N,59,245,0,0,0.0,0.0,Certification not required,0,0.044508,0.006799,0.061,2025-04-24 10:00,0.06,2025-04-18 13:00,0.058,2025-03-14 13:00,0.055,2025-04-22 11:00,,,,,0.061,0.06,0.058,0.055,0.048,0.044,0.041,Connecticut Hill,"Connecticut Hill Wildlife Management Area, Newfield, NY 14867",NY,Tompkins,,"Ithaca, NY",2025-07-05,2015
37,21,34,88101,1,35.6062,-82.5844,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,12,20,N,12,61,0,2,0.0,0.0,Certification not required,0,6.4,3.693483,12.9,2025-01-25 00:00,12.5,2025-03-14 00:00,8.1,2025-02-24 00:00,7.8,2025-01-13 00:00,,,,,12.9,12.9,12.9,12.5,8.1,6.7,2.3,Board Of Ed. Bldg.,175 BINGHAM ROAD,NC,Buncombe,Asheville,"Asheville, NC",2025-06-27,2024
37,21,34,88101,3,35.6062,-82.5844,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,150,41,N,150,365,0,0,0.0,0.0,Certification not required,0,6.295333,3.451706,23.5,2025-03-29 00:00,17.7,2025-03-28 00:00,16.0,2025-04-20 00:00,14.0,2025-04-18 00:00,,,,,17.7,16.0,12.8,10.1,8.2,6.1,2.4,Board Of Ed. Bldg.,175 BINGHAM ROAD,NC,Buncombe,Asheville,"Asheville, NC",2025-07-22,2024
37,21,34,88101,4,35.6062,-82.5844,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,147,40,N,147,365,0,0,0.0,0.0,Certification not required,0,8.077551,4.554717,33.6,2025-03-29 00:00,27.2,2025-03-28 00:00,21.2,2025-04-20 00:00,19.4,2025-01-25 00:00,,,,,27.2,21.2,15.4,12.5,10.5,7.2,3.7,Board Of Ed. Bldg.,175 BINGHAM ROAD,NC,Buncombe,Asheville,"Asheville, NC",2025-07-22,2024
37,31,9991,44201,1,34.8848,-76.6203,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,2016,24,N,60,245,0,0,0.0,0.0,Certification not required,0,0.0464,0.007509,0.064,2025-03-12 11:00,0.063,2025-02-27 12:00,0.061,2025-03-13 11:00,0.059,2025-03-01 13:00,,,,,0.064,0.063,0.061,0.058,0.052,0.048,0.043,Beaufort,"Open Grounds Farm, Beaufort, NC 28516",NC,Carteret,,"Morehead City, NC",2025-07-05,2015
37,35,4,88101,3,35.728889,-81.365556,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,141,39,N,141,365,0,0,0.0,0.0,Certification not required,0,7.359574,3.807098,19.8,2025-03-14 00:00,17.6,2025-03-15 00:00,17.0,2025-01-23 00:00,16.7,2025-01-24 00:00,,,,,17.6,17.0,14.7,11.8,9.6,7.2,2.8,Hickory Water Tower,1650 1ST STREET,NC,Catawba,Hickory,"Hickory-Lenoir-Morganton, NC",2025-07-22,2024
37,35,4,88101,4,35.728889,-81.365556,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,141,39,N,141,365,0,0,0.0,0.0,Certification not required,0,6.974468,3.688988,19.7,2025-03-14 00:00,17.5,2025-03-15 00:00,16.7,2025-01-23 00:00,15.2,2025-05-16 00:00,,,,,17.5,16.7,13.7,11.3,9.1,6.6,2.8,Hickory Water Tower,1650 1ST STREET,NC,Catawba,Hickory,"Hickory-Lenoir-Morganton, NC",2025-07-22,2024
37,51,9,88101,3,35.041416,-78.953112,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,146,40,N,146,365,0,0,0.0,0.0,Certification not required,0,7.702055,3.844593,20.8,2025-02-26 00:00,20.7,2025-02-25 00:00,18.8,2025-03-13 00:00,17.8,2025-02-27 00:00,,,,,20.7,18.8,15.3,12.3,9.8,7.2,3.5,William Owen School,4533 RAEFORD RD,NC,Cumberland,Fayetteville,"Fayetteville, NC",2025-07-22,2024
37,57,2,88101,1,35.8145,-80.2627,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,14,23,N,14,61,0,1,0.0,0.0,Certification not required,0,7.985714,4.81342,16.2,2025-03-14 00:00,15.0,2025-01-25 00:00,12.5,2025-02-24 00:00,11.3,2025-03-20 00:00,,,,,16.2,16.2,16.2,15.0,11.3,8.3,1.6,Lexington water tower,938 S.SALISBURY ST,NC,Davidson,Lexington,"Winston-Salem, NC",2025-06-27,2024
37,57,2,88101,3,35.8145,-80.2627,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,137,38,N,137,365,0,0,0.0,0.0,Certification not required,0,9.168613,3.907943,20.8,2025-01-24 00:00,19.5,2025-02-25 00:00,19.3,2025-03-14 00:00,17.7,2025-03-13 00:00,,,,,19.5,19.3,16.5,14.5,11.2,8.9,4.4,Lexington water tower,938 S.SALISBURY ST,NC,Davidson,Lexington,"Winston-Salem, NC",2025-07-22,2024
37,63,15,88101,3,36.032955,-78.904037,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,131,36,N,131,365,0,0,0.0,0.0,Certification not required,0,7.767176,3.003445,18.3,2025-03-13 00:00,16.5,2025-02-27 00:00,13.6,2025-01-23 00:00,13.4,2025-03-08 00:00,,,,,16.5,13.6,12.4,11.5,9.6,7.6,3.8,Durham Armory,801 STADIUM DRIVE,NC,Durham,Durham,"Durham-Chapel Hill, NC",2025-07-23,2024
37,63,15,88101,5,36.032955,-78.904037,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,61,17,N,61,365,0,0,0.0,0.0,Certification not required,0,7.214754,2.910374,13.0,2025-04-24 00:00,12.7,2025-04-21 00:00,12.4,2025-05-01 00:00,12.2,2025-04-20 00:00,,,,,13.0,12.7,12.2,11.4,9.7,6.5,4.2,Durham Armory,801 STADIUM DRIVE,NC,Durham,Durham,"Durham-Chapel Hill, NC",2025-07-23,2024
37,67,22,88101,1,36.11094,-80.224501,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,38,31,N,38,122,0,2,0.0,0.0,Certification not required,0,7.247368,3.63078,14.6,2025-04-25 00:00,14.1,2025-03-14 00:00,13.5,2025-04-19 00:00,12.7,2025-03-20 00:00,,,,,14.6,14.6,14.1,12.7,10.1,7.4,2.1,Hattie Avenue,1300 BLK. HATTIE AVENUE,NC,Forsyth,Winston-Salem,"Winston-Salem, NC",2025-07-22,2024
37,67,22,88101,3,36.11094,-80.224501,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,120,33,N,120,365,0,0,0.0,0.0,Certification not required,0,7.454167,3.602518,20.4,2025-03-14 00:00,15.7,2025-03-15 00:00,15.6,2025-03-13 00:00,15.4,2025-01-23 00:00,,,,,15.7,15.6,14.6,12.5,10.1,6.5,3.7,Hattie Avenue,1300 BLK. HATTIE AVENUE,NC,Forsyth,Winston-Salem,"Winston-Salem, NC",2025-07-21,2024
37,67,30,88101,1,36.026612,-80.341962,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,19,31,N,19,61,0,1,0.0,0.0,Certification not required,0,8.068421,5.279315,18.6,2025-01-13 00:00,17.2,2025-04-25 00:00,14.6,2025-03-14 00:00,11.7,2025-02-06 00:00,,,,,18.6,18.6,18.6,17.2,10.9,9.5,1.4,Clemmons Middle,FRATERNITY CHURCH ROAD,NC,Forsyth,Winston-Salem,"Winston-Salem, NC",2025-07-22,2024
